"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Launch Statistics","# TPCs","","54",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Launch Statistics","Enabled TPC IDs","","all",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Launch Statistics","Uses Green Context","","0",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Launch Statistics","Waves Per SM","","10.72",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Block Limit SM","block","32",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Block Limit Registers","block","1",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Block Limit Shared Mem","block","8",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Block Limit Warps","block","8",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Theoretical Active Warps per SM","warp","8",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Theoretical Occupancy","%","12.50",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Achieved Occupancy","%","12.02",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","Achieved Active Warps Per SM","warp","7.69",
"0","3647432","alamo_gpu-3d-profile-cuda80-g++","127.0.0.1","void launch_global<256, enable_if<MaybeDeviceRunnable<T2, void>::value, void>::type ParallelFor<256, Elastic<1>::Fapply(int, int, MultiFab &, const MultiFab &) lambda(int, int, int) (instance 1)], 3>(const KernelInfo &, const BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","15","(256, 1, 1)","(1158, 1, 1)","0","8.0","Occupancy","","","","TheoreticalOccupancy","OPT","The 2.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 16. This kernel's theoretical occupancy (12.5%) is limited by the number of required registers.","local","87.5"
