r,n,phi,eta,mu,srr_node,srr_face
0.031375,101,1.0,0.0771721321542689,9232159.46495877,-237142.00295280837,-230948.96176905485
0.031625,114,1.0,0.06553977346953502,7915523.760787756,-185571.55528661067,-181291.7905716002
0.031875,109,1.0,0.056904512995892706,6938187.309897382,-147459.90228050906,-144583.2975780698
0.032125,106,1.0,0.05075843138789817,6242614.260434007,-120389.74622464321,-118364.74654908394
0.032375,105,1.0,0.04632664505065502,5741072.551640372,-100846.4824479954,-99103.75089120393
0.032625,112,1.0,0.0427332362290864,5334423.226553709,-85355.45263072719,-83937.03447909605
0.032875,115,1.0,0.04006191540883719,5032127.68876887,-73973.2920282475,-72739.24038448141
0.033125,104,1.0,0.03815613219020235,4816468.413974427,-65972.12129926434,-64796.55675317259
0.033375,115,1.0,0.03660341400705629,4640771.547139517,-59505.92004449523,-58237.08644061481
0.033625,124,1.0,0.034698101484603235,4425195.33845275,-51751.925698467516,-50482.32770615154
0.033875,107,1.0,0.03240029087936145,4165226.7778235506,-42042.66543056613,-41015.233753335524
0.034125,106,1.0,0.029792474998924734,3870193.3445753334,-30507.19020559595,-29773.14660003589
0.034375,125,1.0,0.025762462150555505,3414266.4245113246,-12630.30885280384,-12742.934768533782
0.034625,118,1.0,0.020324161519768583,2799024.9346659114,12564.272770738307,10350.49746101252
0.034875,115,1.0,0.014280019936518232,2115264.8603998832,40717.071848384534,36300.196856436196
0.035125,114,1.0,0.00872593999442973,1486979.471207493,65415.9190624984,60609.210230759665
0.035375000000000004,125,1.0,0.003616038914252231,908985.4841356797,82555.72127917536,82092.34695222642
0.035625000000000004,122,1.0,0.0009394534158537566,606252.6678238834,87393.30999107633,93496.99980204744
0.035875000000000004,113,1.0,0.0001270563078473585,514370.06970481464,90798.882817749,96313.50200537419
0.036125,122,1.0,0.00010080163479365224,511400.6651575644,95436.29981922239,96012.87638545378
0.036375,127,1.0,9.999999999999999e-05,511309.9999999996,95283.36000619098,95312.34071527007
0.036625,118,1.0,9.999999999999999e-05,511309.99999999965,94759.40988263753,94779.90140443045
0.036875,121,1.0,9.999999999999998e-05,511309.99999999977,94278.27476852552,94300.84414054641
0.037125,128,1.0,9.999999999999998e-05,511309.9999999998,93684.24317589277,93684.06571101789
0.037375,129,1.0,9.999999999999999e-05,511309.9999999998,93114.4933042056,93126.64535670682
0.037625,130,1.0,9.999999999999998e-05,511309.9999999999,92599.7624969031,92613.36295140968
0.037875,115,1.0,9.999999999999998e-05,511309.9999999997,92164.57890532154,92164.40229098195
0.038125,136,1.0,9.999999999999999e-05,511309.99999999994,91609.02179469645,91616.32424233858
0.038375,135,1.0,9.999999999999996e-05,511309.9999999998,91092.60761914843,91101.35375323321
0.038625,120,1.0,9.999999999999998e-05,511309.9999999998,90625.50639587839,90637.68080234127
0.038875,127,1.0,9.999999999999999e-05,511309.9999999996,90227.14552881329,90226.96744223082
0.039125,141,1.0,9.999999999999996e-05,511309.99999999977,89704.91191583012,89710.45062065971
0.039375,132,1.0,9.999999999999996e-05,511309.9999999998,89241.8034776114,89249.5679721077
0.039625,131,1.0,9.999999999999998e-05,511309.99999999994,88831.64263126244,88841.95961878821
0.039875,134,1.0,9.999999999999996e-05,511309.99999999977,88370.45052054724,88370.21609591154
0.040125,141,1.0,9.999999999999996e-05,511309.99999999977,87942.73612126747,87947.43688288465
0.040375,136,1.0,9.999999999999999e-05,511309.99999999994,87509.46552180387,87515.87500433857
0.040625,125,1.0,9.999999999999999e-05,511309.99999999965,87132.50380020689,87132.34135547731
0.040875,148,1.0,9.999999999999996e-05,511309.9999999998,86716.3096294981,86718.43782305066
0.041125,135,1.0,9.999999999999996e-05,511309.9999999998,86294.01027271463,86297.56491455538
0.041375,138,1.0,9.999999999999996e-05,511309.99999999977,85939.75436898091,85945.00997878241
0.041625,145,1.0,9.999999999999999e-05,511310.0,85552.32244153222,85552.06304659003
0.041875,142,1.0,9.999999999999995e-05,511309.99999999965,85142.24044097302,85142.58525705541
0.042125,143,1.0,9.999999999999996e-05,511309.9999999997,84784.49998358359,84786.11267122258
0.042375,142,1.0,9.999999999999995e-05,511309.99999999965,84436.38436522486,84440.07647706491
0.042625,137,1.0,9.999999999999998e-05,511309.9999999999,84105.98926120729,84095.6282434737
0.042875,146,1.0,0.00010119097880285229,511444.69999113405,81882.94188773003,83780.82045316548
