r,n,phi,eta,mu,srr_node,srr_face
0.044375,148,1.0,0.023389288879045983,3145782.968372301,-23531.639899475118,-23710.480224866533
0.044625,149,1.0,0.027970863709412912,3664112.074511276,-44201.66006619577,-43271.14983177094
0.044875,152,1.0,0.03135873236082943,4047398.9266374568,-58916.99040939341,-57375.8615816897
0.045125,153,1.0,0.0338536574644223,4329671.24084773,-69261.66377080271,-67520.20253057822
0.045375,142,1.0,0.03560314260263226,4527618.57282156,-76223.65080463563,-74536.11493003616
0.045625,167,1.0,0.037263374407348046,4715484.631175214,-82604.16728610119,-81044.92257747658
0.045875,154,1.0,0.03924019108262957,4939190.357802227,-90366.711094696,-88854.12803429089
0.046125,143,1.0,0.04169268451330113,5216732.966732072,-100402.18467309765,-98732.87831779082
0.046375,164,1.0,0.045191267912366974,5612664.818472424,-115033.69282152232,-113224.27399750719
0.046625,153,1.0,0.050363778191858874,6198046.389320373,-136979.2151018366,-134742.3235842377
0.046875,159,1.0,0.05731106877345182,6984315.0449802475,-166734.13627267836,-163570.69092640025
0.047125,156,1.0,0.06674338990033615,8051888.469510923,-207537.42363878773,-203095.36578867532
0.047375,165,1.0,0.07986294850897163,9536874.146113703,-263466.6178859257,-257784.9214251194
0.047625,160,1.0,0.09874410465077914,11674116.338019764,-344443.89304587385,-335258.92657367105
0.047875,163,1.0,0.1256437430410814,14719076.141683055,-459429.5422594272,-443475.7290996295
0.048125,154,1.0,0.16135633136033212,18761546.05455976,-611559.5412358234,-584629.0096083089
0.048375,171,1.0,0.21319679263397714,24629166.360946443,-833006.6129237454,-783527.1090891607
0.048625,170,1.0,0.2863908882044997,32912622.81833193,-1155925.6141841428,-1055821.5677830211
0.048875,159,1.0,0.37341922896653307,42759963.15421952,-1564706.1466800089,-1381863.6123162722
0.049125,164,1.0,0.47053630385958073,53746637.737982675,-2051744.0913632927,-1772756.8392219532
0.049375,161,1.0,0.575896753104665,65663349.04465937,-2603903.7513138647,-2246187.0134656425
0.049625,172,1.0,0.6791447851385823,77338570.84765045,-3124163.1529967384,-2773143.1849705223
0.049875,159,1.0,0.7705708140321332,87675001.71042027,-3515478.02849824,-3300734.1380794295
0.050125,168,1.0,0.8444275207520967,96023765.22360201,-3784737.148386862,-3753366.2571297004
0.050375,183,1.0,0.9072929046673034,103129074.40023535,-3937525.4926634706,-4123274.870830695
0.050625,168,1.0,0.9526317081385292,108252313.20075905,-4003180.608072723,-4337281.312609008
0.050875000000000004,159,1.0,0.9786876640476825,111195133.8232971,-4019095.4111983464,-4392789.027523551
0.051125000000000004,178,1.0,0.9924191998740348,112744841.77517202,-4025985.847541251,-4348227.534336295
0.051375000000000004,173,1.0,0.9973860114861879,113304841.1908491,-4054094.865336177,-4260074.161288133
0.051625000000000004,170,1.0,0.9986192925577553,113443911.64744969,-4085681.5542620914,-4184207.9729605503
0.051875000000000004,171,1.0,0.9992626349982607,113516619.57449178,-4096391.0920497044,-4138253.2031435557
0.052125,182,1.0,0.9996349972053118,113558725.13092618,-4086139.712574346,-4104503.117928673
0.052375,179,1.0,0.9998219247507247,113579864.38756421,-4069152.1159176095,-4080732.019481277
0.052625,164,1.0,0.9999192890889113,113590874.56939822,-4051739.0647705845,-4060857.378653687
0.052875,179,1.0,0.9999712056362082,113596744.77722064,-4033522.6850099913,-4039803.8178062295
0.053125,189,1.0,0.9999898593440296,113598853.73653452,-4014416.6900759568,-4019054.4964282257
0.053375,165,1.0,0.9999968665357813,113599645.84877418,-3994920.9610033007,-3998216.8794268267
0.053625,164,1.0,0.9999990379501725,113599891.27979045,-3977893.4962797384,-3980436.585750647
0.053875,179,1.0,0.9999997458897493,113599971.28655478,-3957771.498734002,-3959366.1034729662
0.054125,163,1.0,0.9999999378871689,113599992.98228395,-3939148.585438471,-3940054.9734368324
0.054375,164,1.0,0.9999999831202614,113599998.09303822,-3920921.7974922354,-3921566.725695167
0.054625,170,1.0,0.9999999963868039,113599999.59184228,-3901996.9002363784,-3902276.505610823
0.054875,156,1.0,0.9999999992363143,113599999.91373606,-3883586.955920675,-3884249.197747595
0.055125,163,1.0,0.999999999791398,113599999.97643764,-3865400.506900457,-3864889.493066581
0.055375,134,1.0,0.9999999999534406,113599999.99474104,-3845367.5850124857,-3845490.420037576
0.055625,131,1.0,0.9999999999900323,113599999.99887426,-3829067.874301147,-3829206.5236930465
0.055875,137,1.0,0.9999999999968919,113599999.999649,-3812847.511299004,-3813057.859926707
0.056125,130,1.0,0.9999999999991775,113599999.99990712,-3792776.0335633634,-3793281.7968483763
0.056375,122,1.0,0.9999999999998025,113599999.9999777,-3776901.912063612,-3777013.4759640717
0.056625,120,1.0,0.9999999999999585,113599999.99999532,-3760848.0664097494,-3760805.9004822834
0.056875,122,1.0,0.9999999999999926,113599999.9999992,-3741512.287460537,-3741643.67472807
0.057125,120,1.0,0.9999999999999982,113599999.99999984,-3727418.7646275293,-3727457.6727976413
0.057375,104,1.0,0.9999999999999997,113599999.99999994,-3711986.70777758,-3711983.9850727115
0.057625,113,1.0,1.0,113600000.00000006,-3693572.147859506,-3693814.8950770963
0.057875,117,1.0,1.0,113600000.00000007,-3679147.9469177593,-3679159.397624342
0.058125,99,1.0,1.0,113600000.00000004,-3662221.7903858516,-3662931.2788868523
0.058375,105,1.0,1.0,113600000.00000006,-3646546.970194138,-3646445.876482119
0.058625000000000003,109,1.0,1.0,113600000.00000007,-3633361.8528931728,-3633365.542187711
0.058875000000000004,97,1.0,1.0,113600000.00000004,-3615282.2073689066,-3615918.8577001514
0.059125000000000004,103,1.0,1.0,113600000.00000007,-3602785.105874111,-3602708.6941743726
0.059375000000000004,105,1.0,1.0,113600000.00000004,-3588269.706889741,-3588266.644770706
0.059625000000000004,91,1.0,1.0,113600000.00000004,-3570605.417965108,-3571192.1560369795
0.059875000000000005,104,1.0,1.0,113600000.00000004,-3560441.318642773,-3560502.9697359707
0.060125,94,1.0,1.0,113600000.00000007,-3547257.148479548,-3547256.845552866
0.060375,103,1.0,1.0,113600000.00000006,-3528071.8538875836,-3528400.3065301282
0.060625,97,1.0,1.0,113600000.00000003,-3517550.1292028734,-3517621.451195187
0.060875,90,1.0,1.0,113600000.00000004,-3502360.1917383308,-3503244.817842926
0.061125,92,1.0,1.0,113600000.00000004,-3489689.571133256,-3489628.161886835
0.061375,98,1.0,1.0,113600000.00000003,-3478844.894248028,-3478943.6064250073
0.061625,92,1.0,1.0,113600000.00000004,-3462026.0284123826,-3462849.1124325544
0.061875,93,1.0,1.0,113600000.00000003,-3451130.6983585637,-3451080.8446426825
0.062125,91,1.0,1.0,113600000.00000004,-3438959.9204521505,-3439027.9828572166
0.062375,92,1.0,1.0,113600000.00000004,-3421699.993397343,-3422377.9935760805
0.062625,91,1.0,1.0,113600000.00000004,-3413749.695430205,-3413836.8482228876
0.062875,86,1.0,1.0,113600000.00000004,-3403503.4623370357,-3403573.01915427
0.063125,96,1.0,1.0,113600000.00000001,-3384731.7352619846,-3385341.9846264506
0.063375,90,1.0,1.0,113600000.00000003,-3376399.367850478,-3376538.4746811986
0.063625,83,1.0,1.0,113600000.00000004,-3363551.3663075343,-3364643.324998909
0.063875,89,1.0,1.0,113600000.0,-3351024.265627268,-3351010.2046009875
0.064125,82,1.0,1.0,113600000.00000001,-3341506.5977160987,-3341693.0895829457
0.064375,87,1.0,1.0,113600000.00000006,-3326496.7732000714,-3327477.4654990193
0.064625,78,1.0,1.0,113600000.00000004,-3318534.1660287557,-3318683.2786559146
0.064875,83,1.0,1.0,113600000.00000003,-3309442.71565517,-3309538.7292143824
0.065125,88,1.0,1.0,113600000.0,-3291606.9500894356,-3292490.8729225034
0.065375,83,1.0,1.0,113600000.00000003,-3285004.9876234652,-3285240.5638327645
0.065625,72,1.0,1.0,113600000.0,-3277875.228406034,-3277867.312408445
0.065875,88,1.0,1.0,113599999.99999999,-3259287.6578200003,-3260124.6099530454
0.066125,83,1.0,1.0,113600000.00000003,-3252462.4155700724,-3252702.2657590094
