"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","derived__avg_thread_executed","derived__avg_thread_executed_true","derived__memory_l1_wavefronts_shared_excessive","derived__memory_l2_theoretical_sectors_global_excessive","derived__smsp__inst_executed_op_branch_pct","device__attribute_architecture","device__attribute_async_engine_count","device__attribute_can_flush_remote_writes","device__attribute_can_map_host_memory","device__attribute_can_tex2d_gather","device__attribute_can_use_64_bit_stream_mem_ops","device__attribute_can_use_64_bit_stream_mem_ops_v1","device__attribute_can_use_host_pointer_for_registered_mem","device__attribute_can_use_stream_mem_ops_v1","device__attribute_can_use_stream_wait_value_nor","device__attribute_can_use_stream_wait_value_nor_v1","device__attribute_chip","device__attribute_clock_rate","device__attribute_compute_capability_major","device__attribute_compute_capability_minor","device__attribute_compute_mode","device__attribute_compute_preemption_supported","device__attribute_concurrent_kernels","device__attribute_concurrent_managed_access","device__attribute_cooperative_launch","device__attribute_cooperative_multi_device_launch","device__attribute_device_index","device__attribute_direct_managed_mem_access_from_host","device__attribute_display_name","device__attribute_ecc_enabled","device__attribute_fb_bus_width","device__attribute_fbp_count","device__attribute_generic_compression_supported","device__attribute_global_l1_cache_supported","device__attribute_global_memory_bus_width","device__attribute_gpu_direct_rdma_flush_writes_options","device__attribute_gpu_direct_rdma_supported","device__attribute_gpu_direct_rdma_with_cuda_vmm_supported","device__attribute_gpu_direct_rdma_writes_ordering","device__attribute_gpu_overlap","device__attribute_gpu_pci_device_id","device__attribute_gpu_pci_ext_device_id","device__attribute_gpu_pci_ext_downstream_link_rate","device__attribute_gpu_pci_ext_downstream_link_width","device__attribute_gpu_pci_ext_gen","device__attribute_gpu_pci_ext_gpu_gen","device__attribute_gpu_pci_ext_gpu_link_rate","device__attribute_gpu_pci_ext_gpu_link_width","device__attribute_gpu_pci_revision_id","device__attribute_gpu_pci_sub_system_id","device__attribute_handle_type_posix_file_descriptor_supported","device__attribute_handle_type_win32_handle_supported","device__attribute_handle_type_win32_kmt_handle_supported","device__attribute_host_native_atomic_supported","device__attribute_host_register_supported","device__attribute_implementation","device__attribute_integrated","device__attribute_kernel_exec_timeout","device__attribute_l2_cache_size","device__attribute_l2s_count","device__attribute_limits_max_cta_per_sm","device__attribute_local_l1_cache_supported","device__attribute_managed_memory","device__attribute_max_access_policy_window_size","device__attribute_max_block_dim_x","device__attribute_max_block_dim_y","device__attribute_max_block_dim_z","device__attribute_max_blocks_per_multiprocessor","device__attribute_max_gpu_frequency_khz","device__attribute_max_grid_dim_x","device__attribute_max_grid_dim_y","device__attribute_max_grid_dim_z","device__attribute_max_ipc_per_multiprocessor","device__attribute_max_ipc_per_scheduler","device__attribute_max_mem_frequency_khz","device__attribute_max_persisting_l2_cache_size","device__attribute_max_pitch","device__attribute_max_registers_per_block","device__attribute_max_registers_per_multiprocessor","device__attribute_max_registers_per_thread","device__attribute_max_shared_memory_per_block","device__attribute_max_shared_memory_per_block_optin","device__attribute_max_shared_memory_per_multiprocessor","device__attribute_max_threads_per_block","device__attribute_max_threads_per_multiprocessor","device__attribute_max_warps_per_multiprocessor","device__attribute_max_warps_per_scheduler","device__attribute_maximum_surface1d_layered_layers","device__attribute_maximum_surface1d_layered_width","device__attribute_maximum_surface1d_width","device__attribute_maximum_surface2d_height","device__attribute_maximum_surface2d_layered_height","device__attribute_maximum_surface2d_layered_layers","device__attribute_maximum_surface2d_layered_width","device__attribute_maximum_surface2d_width","device__attribute_maximum_surface3d_depth","device__attribute_maximum_surface3d_height","device__attribute_maximum_surface3d_width","device__attribute_maximum_surfacecubemap_layered_layers","device__attribute_maximum_surfacecubemap_layered_width","device__attribute_maximum_surfacecubemap_width","device__attribute_maximum_texture1d_layered_layers","device__attribute_maximum_texture1d_layered_width","device__attribute_maximum_texture1d_linear_width","device__attribute_maximum_texture1d_mipmapped_width","device__attribute_maximum_texture1d_width","device__attribute_maximum_texture2d_gather_height","device__attribute_maximum_texture2d_gather_width","device__attribute_maximum_texture2d_height","device__attribute_maximum_texture2d_layered_height","device__attribute_maximum_texture2d_layered_layers","device__attribute_maximum_texture2d_layered_width","device__attribute_maximum_texture2d_linear_height","device__attribute_maximum_texture2d_linear_pitch","device__attribute_maximum_texture2d_linear_width","device__attribute_maximum_texture2d_mipmapped_height","device__attribute_maximum_texture2d_mipmapped_width","device__attribute_maximum_texture2d_width","device__attribute_maximum_texture3d_depth","device__attribute_maximum_texture3d_depth_alternate","device__attribute_maximum_texture3d_height","device__attribute_maximum_texture3d_height_alternate","device__attribute_maximum_texture3d_width","device__attribute_maximum_texture3d_width_alternate","device__attribute_maximum_texturecubemap_layered_layers","device__attribute_maximum_texturecubemap_layered_width","device__attribute_maximum_texturecubemap_width","device__attribute_memory_clock_rate","device__attribute_memory_pools_supported","device__attribute_mempool_supported_handle_types","device__attribute_multi_gpu_board","device__attribute_multi_gpu_board_group_id","device__attribute_multiprocessor_count","device__attribute_num_l2s_per_fbp","device__attribute_num_schedulers_per_multiprocessor","device__attribute_num_tex_per_multiprocessor","device__attribute_pageable_memory_access","device__attribute_pageable_memory_access_uses_host_page_tables","device__attribute_pci_bus_id","device__attribute_pci_device_id","device__attribute_pci_domain_id","device__attribute_ram_location","device__attribute_ram_type","device__attribute_reserved_shared_memory_per_block","device__attribute_sass_level","device__attribute_single_to_double_precision_perf_ratio","device__attribute_sparse_cuda_array_supported","device__attribute_stream_priorities_supported","device__attribute_surface_alignment","device__attribute_tcc_driver","device__attribute_texture_alignment","device__attribute_texture_pitch_alignment","device__attribute_total_constant_memory","device__attribute_total_memory","device__attribute_unified_addressing","device__attribute_virtual_address_management_supported","device__attribute_warp_size","dram__bytes.sum.per_second","gpc__cycles_elapsed.max","gpu__compute_memory_access_throughput.avg.pct_of_peak_sustained_elapsed","gpu__compute_memory_request_throughput.avg.pct_of_peak_sustained_elapsed","gpu__time_duration.sum","inst_executed","l1tex__t_sector_hit_rate.pct","launch__block_dim_x","launch__block_dim_y","launch__block_dim_z","launch__block_size","launch__context_id","launch__device_id","launch__func_cache_config","launch__function_pcs","launch__grid_dim_x","launch__grid_dim_y","launch__grid_dim_z","launch__grid_size","launch__occupancy_limit_blocks","launch__occupancy_limit_registers","launch__occupancy_limit_shared_mem","launch__occupancy_limit_warps","launch__occupancy_per_block_size","launch__occupancy_per_register_count","launch__occupancy_per_shared_mem_size","launch__registers_per_thread","launch__registers_per_thread_allocated","launch__shared_mem_config_size","launch__shared_mem_per_block","launch__shared_mem_per_block_allocated","launch__shared_mem_per_block_driver","launch__shared_mem_per_block_dynamic","launch__shared_mem_per_block_static","launch__stream_id","launch__thread_count","launch__uses_cdp","launch__waves_per_multiprocessor","lts__average_gcomp_input_sector_success_rate.pct","lts__average_gcomp_output_sector_compression_achieved_rate.ratio","lts__t_sector_hit_rate.pct","memory_access_size_type","memory_access_type","memory_l1_tag_requests_global","memory_l1_wavefronts_shared","memory_l1_wavefronts_shared_ideal","memory_l2_theoretical_sectors_global","memory_l2_theoretical_sectors_global_ideal","memory_l2_theoretical_sectors_local","memory_type","nvlink__bandwidth","nvlink__count_logical","nvlink__count_physical","nvlink__destination_ports","nvlink__dev0Id","nvlink__dev0type","nvlink__dev1Id","nvlink__dev1type","nvlink__dev_display_name_all","nvlink__enabled_mask","nvlink__is_direct_link","nvlink__is_nvswitch_connected","nvlink__max_count","nvlink__peer_access","nvlink__peer_atomic","nvlink__source_ports","nvlink__system_access","nvlink__system_atomic","profiler__perfworks_session_reuse","profiler__replayer_bytes_mem_accessible.avg","profiler__replayer_bytes_mem_accessible.max","profiler__replayer_bytes_mem_accessible.min","profiler__replayer_bytes_mem_accessible.sum","profiler__replayer_bytes_mem_backed_up.avg","profiler__replayer_bytes_mem_backed_up.max","profiler__replayer_bytes_mem_backed_up.min","profiler__replayer_bytes_mem_backed_up.sum","profiler__replayer_passes","profiler__replayer_passes_type_warmup","sass__inst_executed_per_opcode","sass__inst_executed_per_opcode_with_modifier_all","sass__inst_executed_per_opcode_with_modifier_selective","sass__thread_inst_executed_true_per_opcode","sass__thread_inst_executed_true_per_opcode_with_modifier_all","sass__thread_inst_executed_true_per_opcode_with_modifier_selective","sm__maximum_warps_avg_per_active_cycle","sm__maximum_warps_per_active_cycle_pct","sm__memory_throughput.avg.pct_of_peak_sustained_elapsed","sm__warps_active.avg.pct_of_peak_sustained_active","sm__warps_active.avg.per_cycle_active","smsp__branch_targets_threads_divergent","smsp__inst_executed.avg","smsp__inst_executed.sum","smsp__inst_executed_op_branch.sum","smsp__inst_issued.avg","smsp__inst_issued.sum","smsp__maximum_warps_avg_per_active_cycle","smsp__pcsamp_aggregated_passes","smsp__pcsamp_buffer_size_bytes","smsp__pcsamp_dropped_bytes","smsp__pcsamp_interval","smsp__pcsamp_interval_cycles","smsp__pcsamp_sample_count","smsp__pcsamp_warps_issue_stalled_barrier","smsp__pcsamp_warps_issue_stalled_barrier_not_issued","smsp__pcsamp_warps_issue_stalled_branch_resolving","smsp__pcsamp_warps_issue_stalled_branch_resolving_not_issued","smsp__pcsamp_warps_issue_stalled_dispatch_stall","smsp__pcsamp_warps_issue_stalled_dispatch_stall_not_issued","smsp__pcsamp_warps_issue_stalled_drain","smsp__pcsamp_warps_issue_stalled_drain_not_issued","smsp__pcsamp_warps_issue_stalled_imc_miss","smsp__pcsamp_warps_issue_stalled_imc_miss_not_issued","smsp__pcsamp_warps_issue_stalled_lg_throttle","smsp__pcsamp_warps_issue_stalled_lg_throttle_not_issued","smsp__pcsamp_warps_issue_stalled_long_scoreboard","smsp__pcsamp_warps_issue_stalled_long_scoreboard_not_issued","smsp__pcsamp_warps_issue_stalled_math_pipe_throttle","smsp__pcsamp_warps_issue_stalled_math_pipe_throttle_not_issued","smsp__pcsamp_warps_issue_stalled_membar","smsp__pcsamp_warps_issue_stalled_membar_not_issued","smsp__pcsamp_warps_issue_stalled_mio_throttle","smsp__pcsamp_warps_issue_stalled_mio_throttle_not_issued","smsp__pcsamp_warps_issue_stalled_misc","smsp__pcsamp_warps_issue_stalled_misc_not_issued","smsp__pcsamp_warps_issue_stalled_no_instructions","smsp__pcsamp_warps_issue_stalled_no_instructions_not_issued","smsp__pcsamp_warps_issue_stalled_not_selected","smsp__pcsamp_warps_issue_stalled_not_selected_not_issued","smsp__pcsamp_warps_issue_stalled_selected","smsp__pcsamp_warps_issue_stalled_selected_not_issued","smsp__pcsamp_warps_issue_stalled_short_scoreboard","smsp__pcsamp_warps_issue_stalled_short_scoreboard_not_issued","smsp__pcsamp_warps_issue_stalled_sleeping","smsp__pcsamp_warps_issue_stalled_sleeping_not_issued","smsp__pcsamp_warps_issue_stalled_tex_throttle","smsp__pcsamp_warps_issue_stalled_tex_throttle_not_issued","smsp__pcsamp_warps_issue_stalled_wait","smsp__pcsamp_warps_issue_stalled_wait_not_issued","smsp__sass_average_branch_targets_threads_uniform.pct","smsp__sass_branch_targets_threads_divergent.avg","smsp__sass_inst_executed_memdesc_explicit_evict_type","smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_first","smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_last","smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal","smsp__sass_inst_executed_memdesc_explicit_hitprop_evict_normal_demote","smsp__sass_inst_executed_memdesc_explicit_missprop_evict_first","smsp__sass_inst_executed_memdesc_explicit_missprop_evict_normal","thread_inst_executed","thread_inst_executed_true"
"","","","","","","","","","","","thread","thread","byte","Kbyte","%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gbyte/second","cycle","%","%","usecond","inst","%","block","block","block","","","","","","","","","","block","block","block","block","","","","register/thread","register/thread","Kbyte","Kbyte/block","Kbyte/block","Kbyte/block","byte/block","byte/block","","thread","","","%","","%","","","sectors","sectors","sectors","sectors","sectors","sectors","","","","","","","","","","","","","","","","","","","","","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","Gbyte","","","","","","","","","warp","%","%","%","warp","","inst","inst","inst","inst","inst","warp","","Mbyte","byte","","cycle","","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","inst","inst","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","warp","%","","","inst","inst","inst","inst","inst","inst","inst","inst"
"0","3152294","alamo_gpu-2d-fast-sm86-baseline","127.0.0.1","void amrex::launch_global<(int)256, std::enable_if<amrex::MaybeDeviceRunnable<T2, void>::value, void>::type amrex::ParallelFor<(int)256, Operator::Elastic<(int)1>::Fapply(int, int, amrex::MultiFab &, const amrex::MultiFab &) const::[lambda(int, int, int) (instance 1)], (int)2>(const amrex::Gpu::KernelInfo &, const amrex::BoxND<T3> &, const T2 &)::[lambda() (instance 1)]>(T2)","1","13","(256, 1, 1)","(52, 1, 1)","0","8.6","31.000000","28.000000","0.000000","389.307000","0.106383","368","2","0","1","1","1","0","1","0","1","0","375","1462000","8","6","0","1","1","1","1","1","0","0","NVIDIA RTX A1000","0","128","2","1","1","128","1","1","1","0","1","632295646","9648","32000","16","3","3","16000","16","161","410521640","1","0","0","0","1","375","0","1","2097152","16","16","1","1","134213632","1024","1024","64","16","1462000","2147483647","65535","65535","4","1","6001000","1441792","2147483647","65536","65536","255","49152","101376","102400","1024","1536","48","12","2048","32768","32768","65536","32768","2048","32768","131072","16384","16384","16384","2046","32768","32768","2048","32768","268435456","32768","131072","32768","32768","65536","32768","2048","32768","65000","2097120","131072","32768","32768","131072","16384","32768","16384","8192","16384","8192","2046","32768","32768","6001000","1","9","0","0","18","8","4","1","1","0","85","0","0","1","17","1024","8","64","1","1","512","0","512","32","65536","8209956864","1","1","32","10.679469","246566.000000","3.753485","6.063988","339.936000","1011836.000000","79.342901","256.000000","1.000000","1.000000","256","1","0","CachePreferNone","272664227439360","52","1","1","52","16.000000","2.000000","8.000000","6.000000","654","4976","848","96.000000","24576.000000","8.192000","1.024000","1.024000","1.024000","0.000000","0.000000","13","13312.000000","0","1.44","0.000000","0","21.139387","","","363215.000000","0.000000","0.000000","627411.000000","238104.000000","0.000000","","0","0","0","no data","0","0","0","0","","0","0","0","0","0","0","no data","0","0","0","6.182870","6.182870","6.182870","61.828704","6.182870","6.182870","6.182870","61.828704","10","0","405740","405740","405740","12485270","12485270","12485270","16.000000","33.333333","25.037201","28.092176","13.484244","0","14053.277778","1011836.000000","107642.000000","14115.861111","1016342.000000","4.000000","2","33.554432","0.000000","5","1024.000000","4133","0.000000","0.000000","75.000000","71.000000","1.000000","0.000000","5.000000","4.000000","29.000000","28.000000","3.000000","2.000000","82.000000","76.000000","2.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","6.000000","6.000000","8.000000","0.000000","67.000000","0.000000","3499.000000","3370.000000","0.000000","0.000000","156.000000","153.000000","200.000000","193.000000","100.000000","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","32322770.000000","29307470.000000"
