# Lagrangian Shock Diagnostics
# Jones et al. (2018) Ta validation
# Col 1: time (s)
# Col 2: free-surface velocity (m/s)
# Col 3: max pressure (Pa)
# Col 4: min pressure (Pa)
# Col 5: timestep (s)
1.00000000e-09  0.00000000e+00  4.88098018e+08  0.00000000e+00  1.00000000e-09
2.00000000e-09  0.00000000e+00  9.51506034e+08  0.00000000e+00  1.00000000e-09
3.00000000e-09  0.00000000e+00  1.38958205e+09  -1.01589841e+02  1.00000000e-09
4.00000000e-09  0.00000000e+00  1.80192863e+09  0.00000000e+00  1.00000000e-09
5.00000000e-09  0.00000000e+00  2.18837466e+09  0.00000000e+00  1.00000000e-09
6.00000000e-09  0.00000000e+00  2.54895644e+09  0.00000000e+00  1.00000000e-09
7.00000000e-09  0.00000000e+00  2.88389818e+09  0.00000000e+00  1.00000000e-09
8.00000000e-09  0.00000000e+00  3.19359234e+09  2.54534839e-105  1.00000000e-09
9.00000000e-09  0.00000000e+00  3.47858017e+09  2.68208794e-90  1.00000000e-09
1.00000000e-08  0.00000000e+00  3.73953284e+09  3.15209367e-70  1.00000000e-09
1.10000000e-08  0.00000000e+00  3.97723315e+09  8.96142629e-67  1.00000000e-09
1.20000000e-08  0.00000000e+00  4.19255802e+09  2.44178365e-64  1.00000000e-09
1.30000000e-08  0.00000000e+00  4.38646191e+09  2.36685888e-62  1.00000000e-09
1.40000000e-08  0.00000000e+00  4.55996117e+09  1.97888344e-60  1.00000000e-09
1.50000000e-08  0.00000000e+00  4.71411947e+09  7.52437554e-59  1.00000000e-09
1.60000000e-08  0.00000000e+00  4.85003429e+09  1.87849846e-57  1.00000000e-09
1.70000000e-08  0.00000000e+00  4.96882444e+09  3.87640691e-56  1.00000000e-09
1.80000000e-08  0.00000000e+00  5.07161884e+09  7.25830247e-23  1.00000000e-09
1.90000000e-08  0.00000000e+00  5.15954622e+09  4.13723168e-22  1.00000000e-09
2.00000000e-08  0.00000000e+00  5.23372610e+09  2.61298882e-21  1.00000000e-09
2.10000000e-08  0.00000000e+00  5.29526075e+09  -3.13154623e+05  1.00000000e-09
2.20000000e-08  0.00000000e+00  5.34522834e+09  -2.42538681e+06  1.00000000e-09
2.30000000e-08  0.00000000e+00  5.38467694e+09  -6.61185031e+06  1.00000000e-09
2.40000000e-08  0.00000000e+00  5.41461952e+09  -1.37407197e+07  1.00000000e-09
2.50000000e-08  0.00000000e+00  5.43602974e+09  -2.47795165e+07  1.00000000e-09
2.60000000e-08  0.00000000e+00  5.44983860e+09  -4.06790303e+07  1.00000000e-09
2.70000000e-08  0.00000000e+00  6.72467350e+09  -6.23837773e+07  1.00000000e-09
2.80000000e-08  0.00000000e+00  8.69976631e+09  -9.07320019e+07  1.00000000e-09
2.90000000e-08  0.00000000e+00  1.10060519e+10  -1.26442692e+08  1.00000000e-09
3.00000000e-08  0.00000000e+00  1.35641118e+10  -1.70082335e+08  1.00000000e-09
3.10000000e-08  0.00000000e+00  1.64440826e+10  -2.22069647e+08  1.00000000e-09
3.20000000e-08  0.00000000e+00  1.95722186e+10  -2.82664691e+08  1.00000000e-09
3.30000000e-08  0.00000000e+00  2.30160661e+10  -3.51943411e+08  1.00000000e-09
3.40000000e-08  0.00000000e+00  2.67105153e+10  -4.29756148e+08  1.00000000e-09
3.50000000e-08  0.00000000e+00  3.07583406e+10  -5.15741855e+08  1.00000000e-09
3.60000000e-08  0.00000000e+00  3.50385024e+10  -6.09172303e+08  1.00000000e-09
3.70000000e-08  0.00000000e+00  3.96521181e+10  -7.08824942e+08  1.00000000e-09
3.80000000e-08  0.00000000e+00  4.44871969e+10  -8.12496247e+08  1.00000000e-09
3.90000000e-08  0.00000000e+00  4.95796229e+10  -9.15791676e+08  1.00000000e-09
4.00000000e-08  0.00000000e+00  5.52996188e+10  -9.98320660e+08  1.00000000e-09
4.10000000e-08  0.00000000e+00  6.52680237e+10  -9.93410635e+08  1.00000000e-09
4.20000000e-08  0.00000000e+00  8.30213465e+11  -2.32557138e+17  1.00000000e-09
4.30000000e-08  0.00000000e+00  5.44689631e+19  -3.21622718e+149  1.00000000e-09
4.40000000e-08  0.00000000e+00  4.06812087e+257  -6.60023311e+273  1.00000000e-09
