# Lagrangian Shock Diagnostics
# Jones et al. (2018) Ta validation
# Col 1: time (s)
# Col 2: free-surface velocity (m/s)
# Col 3: max pressure (Pa)
# Col 4: min pressure (Pa)
# Col 5: timestep (s)
1.00000000e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e-11
1.10000000e-10  0.00000000e+00  1.65448027e+09  0.00000000e+00  1.00000000e-11
2.20000000e-10  0.00000000e+00  2.65663330e+09  0.00000000e+00  1.00000000e-11
3.20000000e-10  0.00000000e+00  3.02923908e+09  0.00000000e+00  1.00000000e-11
4.20000000e-10  0.00000000e+00  3.67541716e+09  0.00000000e+00  1.00000000e-11
5.30000000e-10  0.00000000e+00  4.68607766e+09  0.00000000e+00  1.00000000e-11
6.40000000e-10  0.00000000e+00  5.37206909e+09  0.00000000e+00  1.00000000e-11
7.50000000e-10  0.00000000e+00  5.75786252e+09  0.00000000e+00  1.00000000e-11
8.60000000e-10  0.00000000e+00  5.92251122e+09  0.00000000e+00  1.00000000e-11
9.70000000e-10  0.00000000e+00  5.95418818e+09  0.00000000e+00  1.00000000e-11
1.08000000e-09  0.00000000e+00  5.91941700e+09  0.00000000e+00  1.00000000e-11
1.19000000e-09  0.00000000e+00  5.85580702e+09  0.00000000e+00  1.00000000e-11
1.30000000e-09  0.00000000e+00  5.84508244e+09  0.00000000e+00  1.00000000e-11
1.41000000e-09  0.00000000e+00  5.87187571e+09  0.00000000e+00  1.00000000e-11
1.52000000e-09  0.00000000e+00  5.85768108e+09  0.00000000e+00  1.00000000e-11
1.63000000e-09  0.00000000e+00  5.82079506e+09  0.00000000e+00  1.00000000e-11
1.74000000e-09  0.00000000e+00  5.81023594e+09  0.00000000e+00  1.00000000e-11
1.85000000e-09  0.00000000e+00  5.82519946e+09  0.00000000e+00  1.00000000e-11
1.95000000e-09  0.00000000e+00  5.81784962e+09  0.00000000e+00  1.00000000e-11
2.05000000e-09  0.00000000e+00  5.79819114e+09  0.00000000e+00  1.00000000e-11
2.15000000e-09  0.00000000e+00  5.78370734e+09  0.00000000e+00  1.00000000e-11
2.25000000e-09  0.00000000e+00  5.79630439e+09  0.00000000e+00  1.00000000e-11
2.35000000e-09  0.00000000e+00  5.79517293e+09  0.00000000e+00  1.00000000e-11
2.45000000e-09  0.00000000e+00  5.78530995e+09  0.00000000e+00  1.00000000e-11
2.55000000e-09  0.00000000e+00  5.77172397e+09  0.00000000e+00  1.00000000e-11
2.65000000e-09  0.00000000e+00  5.77816619e+09  0.00000000e+00  1.00000000e-11
2.75000000e-09  0.00000000e+00  5.77998346e+09  0.00000000e+00  1.00000000e-11
2.85000000e-09  0.00000000e+00  5.77585240e+09  0.00000000e+00  1.00000000e-11
2.95000000e-09  0.00000000e+00  5.76860157e+09  0.00000000e+00  1.00000000e-11
3.05000000e-09  0.00000000e+00  5.76701412e+09  0.00000000e+00  1.00000000e-11
3.15000000e-09  0.00000000e+00  5.77019256e+09  0.00000000e+00  1.00000000e-11
3.25000000e-09  0.00000000e+00  5.76924335e+09  0.00000000e+00  1.00000000e-11
3.35000000e-09  0.00000000e+00  5.76596032e+09  0.00000000e+00  1.00000000e-11
3.45000000e-09  0.00000000e+00  5.76216115e+09  0.00000000e+00  1.00000000e-11
3.55000000e-09  0.00000000e+00  5.76410395e+09  0.00000000e+00  1.00000000e-11
3.65000000e-09  0.00000000e+00  5.76477564e+09  0.00000000e+00  1.00000000e-11
3.75000000e-09  0.00000000e+00  5.76380029e+09  0.00000000e+00  1.00000000e-11
3.86000000e-09  0.00000000e+00  5.76198757e+09  0.00000000e+00  1.00000000e-11
3.97000000e-09  0.00000000e+00  5.76158122e+09  0.00000000e+00  1.00000000e-11
4.08000000e-09  0.00000000e+00  5.76207505e+09  0.00000000e+00  1.00000000e-11
4.19000000e-09  0.00000000e+00  5.76208956e+09  0.00000000e+00  1.00000000e-11
4.30000000e-09  0.00000000e+00  5.76218610e+09  0.00000000e+00  1.00000000e-11
4.41000000e-09  0.00000000e+00  5.76226644e+09  0.00000000e+00  1.00000000e-11
4.52000000e-09  0.00000000e+00  5.76236167e+09  0.00000000e+00  1.00000000e-11
4.63000000e-09  0.00000000e+00  5.76247272e+09  0.00000000e+00  1.00000000e-11
4.74000000e-09  0.00000000e+00  5.76258962e+09  0.00000000e+00  1.00000000e-11
4.85000000e-09  0.00000000e+00  5.76270359e+09  0.00000000e+00  1.00000000e-11
4.96000000e-09  0.00000000e+00  5.76281046e+09  0.00000000e+00  1.00000000e-11
5.07000000e-09  0.00000000e+00  5.76290958e+09  0.00000000e+00  1.00000000e-11
5.18000000e-09  0.00000000e+00  5.76300177e+09  0.00000000e+00  1.00000000e-11
5.29000000e-09  0.00000000e+00  5.76308799e+09  0.00000000e+00  1.00000000e-11
5.40000000e-09  0.00000000e+00  5.76316885e+09  0.00000000e+00  1.00000000e-11
5.51000000e-09  0.00000000e+00  5.76324472e+09  0.00000000e+00  1.00000000e-11
5.62000000e-09  0.00000000e+00  5.76331593e+09  0.00000000e+00  1.00000000e-11
5.73000000e-09  0.00000000e+00  5.76338275e+09  0.00000000e+00  1.00000000e-11
5.84000000e-09  0.00000000e+00  5.76344543e+09  0.00000000e+00  1.00000000e-11
5.95000000e-09  0.00000000e+00  5.76350412e+09  0.00000000e+00  1.00000000e-11
6.06000000e-09  0.00000000e+00  5.76355889e+09  0.00000000e+00  1.00000000e-11
6.17000000e-09  0.00000000e+00  5.76360974e+09  0.00000000e+00  1.00000000e-11
6.28000000e-09  0.00000000e+00  5.76365669e+09  0.00000000e+00  1.00000000e-11
6.39000000e-09  0.00000000e+00  5.76369977e+09  0.00000000e+00  1.00000000e-11
6.50000000e-09  0.00000000e+00  5.76373910e+09  0.00000000e+00  1.00000000e-11
6.61000000e-09  0.00000000e+00  5.76377480e+09  0.00000000e+00  1.00000000e-11
6.72000000e-09  0.00000000e+00  5.76380702e+09  0.00000000e+00  1.00000000e-11
6.83000000e-09  0.00000000e+00  5.76383593e+09  0.00000000e+00  1.00000000e-11
6.94000000e-09  0.00000000e+00  5.76386169e+09  0.00000000e+00  1.00000000e-11
7.05000000e-09  0.00000000e+00  5.76388446e+09  0.00000000e+00  1.00000000e-11
7.16000000e-09  0.00000000e+00  5.76390442e+09  0.00000000e+00  1.00000000e-11
7.27000000e-09  0.00000000e+00  5.76392178e+09  0.00000000e+00  1.00000000e-11
7.38000000e-09  0.00000000e+00  5.76393673e+09  0.00000000e+00  1.00000000e-11
7.49000000e-09  0.00000000e+00  5.76394948e+09  0.00000000e+00  1.00000000e-11
7.60000000e-09  0.00000000e+00  5.76396022e+09  0.00000000e+00  1.00000000e-11
7.71000000e-09  0.00000000e+00  5.76396912e+09  0.00000000e+00  1.00000000e-11
7.82000000e-09  0.00000000e+00  5.76397633e+09  0.00000000e+00  1.00000000e-11
7.93000000e-09  0.00000000e+00  5.76398198e+09  0.00000000e+00  1.00000000e-11
8.04000000e-09  0.00000000e+00  5.76398619e+09  0.00000000e+00  1.00000000e-11
8.15000000e-09  0.00000000e+00  5.76398904e+09  0.00000000e+00  1.00000000e-11
8.26000000e-09  0.00000000e+00  5.76399070e+09  0.00000000e+00  1.00000000e-11
8.37000000e-09  0.00000000e+00  5.76399137e+09  0.00000000e+00  1.00000000e-11
8.48000000e-09  0.00000000e+00  5.76399112e+09  0.00000000e+00  1.00000000e-11
8.59000000e-09  0.00000000e+00  5.76398969e+09  0.00000000e+00  1.00000000e-11
8.70000000e-09  0.00000000e+00  5.76398683e+09  0.00000000e+00  1.00000000e-11
8.81000000e-09  0.00000000e+00  5.76398256e+09  0.00000000e+00  1.00000000e-11
8.92000000e-09  0.00000000e+00  5.76397728e+09  0.00000000e+00  1.00000000e-11
9.03000000e-09  0.00000000e+00  5.76397157e+09  0.00000000e+00  1.00000000e-11
9.14000000e-09  0.00000000e+00  5.76396592e+09  0.00000000e+00  1.00000000e-11
9.25000000e-09  0.00000000e+00  5.76396052e+09  0.00000000e+00  1.00000000e-11
9.36000000e-09  0.00000000e+00  5.76395527e+09  0.00000000e+00  1.00000000e-11
9.47000000e-09  0.00000000e+00  5.76394989e+09  0.00000000e+00  1.00000000e-11
9.58000000e-09  0.00000000e+00  5.76394415e+09  0.00000000e+00  1.00000000e-11
9.69000000e-09  0.00000000e+00  5.76393802e+09  0.00000000e+00  1.00000000e-11
9.80000000e-09  0.00000000e+00  5.76393163e+09  0.00000000e+00  1.00000000e-11
9.91000000e-09  0.00000000e+00  5.76392524e+09  0.00000000e+00  1.00000000e-11
1.00200000e-08  0.00000000e+00  5.76391906e+09  0.00000000e+00  1.00000000e-11
1.01300000e-08  0.00000000e+00  5.76391315e+09  0.00000000e+00  1.00000000e-11
1.02400000e-08  0.00000000e+00  5.76390743e+09  0.00000000e+00  1.00000000e-11
1.03500000e-08  0.00000000e+00  5.76390172e+09  0.00000000e+00  1.00000000e-11
1.04600000e-08  0.00000000e+00  5.76389590e+09  0.00000000e+00  1.00000000e-11
1.05700000e-08  0.00000000e+00  5.76388994e+09  0.00000000e+00  1.00000000e-11
1.06800000e-08  0.00000000e+00  5.76388431e+09  0.00000000e+00  1.00000000e-11
