schema_version,port_id,source_revision,site_id,file,line,pattern_id,state,evidence
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:f8ba686cbc8388a6:0,src/BC/BC.H,56,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:db28024199dcad02:0,src/BC/BC.H,56,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:51455dde9d3cb82e:0,src/BC/BC.cpp,11,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:56a7581f42a35aea:0,src/BC/BC.cpp,12,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:697ea99bf58e21df:0,src/BC/BC.cpp,13,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:ca22c08c6f4d4eb0:0,src/BC/BC.cpp,14,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:d75b8c810ca14dac:0,src/BC/BC.cpp,15,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:14b45a73938383aa:0,src/BC/BC.cpp,16,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:9322f270d053c056:0,src/BC/BC.cpp,17,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b6baceba8361d206:0,src/BC/Constant.H,119,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:c8b5de5fc1d78207:0,src/BC/Constant.H,153,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b752a39bb1800885:0,src/BC/Constant.H,154,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:6537d09e0438b4c5:0,src/BC/Constant.H,201,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b89e7f694758c422:0,src/BC/Constant.H,238,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:f68ccbbba3503c01:0,src/BC/Constant.H,66,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:f68ccbbba3503c01:1,src/BC/Constant.H,71,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:e42b3a94d2f1d93f:0,src/BC/Constant.H,60,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:c07d0529c1ecfe34:0,src/BC/Constant.H,119,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:b52172adddf602ca:0,src/BC/Constant.H,60,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:1465a87c308b3e8e:0,src/BC/Constant.H,140,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:b1d399060b3ff555:0,src/BC/Constant.H,142,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:8d2c3929bfc65810:0,src/BC/Constant.cpp,66,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:58e719cc80b4d021:0,src/BC/Constant.cpp,22,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-012:6e3107c7318d5aa1:0,src/BC/Constant.cpp,113,GPU-012,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:ddfd4d8cc8e26669:0,src/BC/Constant.cpp,66,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:cbd61da518d0911d:0,src/BC/Constant.cpp,113,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:7449d57a5974c193:0,src/BC/Constant.cpp,228,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:3811d34ea80444a5:0,src/BC/Constant.cpp,240,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:3811d34ea80444a5:1,src/BC/Constant.cpp,245,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:4a48e7923d02af10:0,src/BC/Expression.H,67,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:c55ec1f9914c0f75:0,src/BC/Expression.H,95,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:acc8367119f770d7:0,src/BC/Expression.H,96,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:1cb7e245088f1600:0,src/BC/Expression.H,97,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b58306404125bdf9:0,src/BC/Expression.H,99,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b60fa3fffe027bb1:0,src/BC/Expression.H,137,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:2c8d8850cd78c9f8:0,src/BC/Expression.H,174,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:824beb7ae2b696d1:0,src/BC/Expression.H,208,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:ad45b5bfdef5240b:0,src/BC/Expression.H,25,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:312fa4c35f89c31e:0,src/BC/Expression.H,67,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:cc127c4c9697ca9d:0,src/BC/Expression.H,25,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:e0687e30f39447ab:0,src/BC/Expression.H,27,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:42c03e59c1da9e19:0,src/BC/Expression.H,88,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:18561ac8b3c1616a:0,src/BC/Expression.H,90,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:155ab24e04a431da:0,src/BC/Expression.cpp,12,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:7d4368b0c1c3ca1d:0,src/BC/Expression.cpp,25,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-012:4d248106f66505ca:0,src/BC/Expression.cpp,25,GPU-012,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:2acd9d2c0d90bdd7:0,src/BC/Expression.cpp,12,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:89a07481ebabe695:0,src/BC/Expression.cpp,25,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:3549785cef3ece8e:0,src/BC/Expression.cpp,140,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:b67febf43608d8df:0,src/BC/Expression.cpp,152,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:b67febf43608d8df:1,src/BC/Expression.cpp,157,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:5f98fdecfbb2a083:0,src/BC/Nothing.H,31,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:f5167fc4508dcf35:0,src/BC/Operator/Elastic/Constant.H,224,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:901d21a51c4791ef:0,src/BC/Operator/Elastic/Constant.H,370,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:2c053b09820655e6:0,src/BC/Operator/Elastic/Constant.H,471,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:d9a7a76e6dd9dc7a:0,src/BC/Operator/Elastic/Constant.H,472,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:0b3c038f945bdccd:0,src/BC/Operator/Elastic/Constant.H,49,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:05d3c9ac0a14f5e7:0,src/BC/Operator/Elastic/Constant.H,49,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:6974e32208ef8c8b:0,src/BC/Operator/Elastic/Constant.H,331,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:01abe12eecd1df98:0,src/BC/Operator/Elastic/Constant.H,342,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:662a807d4dcf9b62:0,src/BC/Operator/Elastic/Constant.H,350,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:45fb2ef067c8d712:0,src/BC/Operator/Elastic/Elastic.H,65,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:d63625df0141077a:0,src/BC/Operator/Elastic/Elastic.H,21,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:382d5c1dda2523ff:0,src/BC/Operator/Elastic/Elastic.H,49,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:a6eab042572e86e9:0,src/BC/Operator/Elastic/Elastic.H,51,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:7f9154a3fe4d5242:0,src/BC/Operator/Elastic/Elastic.H,246,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:70819758390d66c2:0,src/BC/Operator/Elastic/Expression.H,148,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:c054db3b020c6bd4:0,src/BC/Operator/Elastic/Expression.H,296,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:dc4a920bbb7da88a:0,src/BC/Operator/Elastic/Expression.H,302,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:019a41ed06f0daeb:0,src/BC/Operator/Elastic/Expression.H,444,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:e1c2f9c1da866d31:0,src/BC/Operator/Elastic/Expression.H,460,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:bcd79f2c4c53ab0d:0,src/BC/Operator/Elastic/Expression.H,24,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:1ca950c0547e61ec:0,src/BC/Operator/Elastic/Expression.H,24,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:d17d6cc13b44d178:0,src/BC/Operator/Elastic/Expression.H,26,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:ff4a5f35f7eb3009:0,src/BC/Operator/Elastic/Expression.H,247,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:e9902651d83ddd02:0,src/BC/Operator/Elastic/Expression.H,258,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:38eca669a63d7a82:0,src/BC/Operator/Elastic/Expression.H,266,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:ec2f5fef93ca8d34:0,src/BC/Operator/Elastic/TensionTest.H,30,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:119ce868e6282bae:0,src/BC/Operator/Elastic/TensionTest.H,30,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:230d11dbbcbf5e73:0,src/IC/BMP.H,87,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-007:7b83f7b97f5632f9:0,src/IC/BMP.H,50,GPU-007,converted,converted regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-007:55ab222150025663:0,src/IC/BMP.H,67,GPU-007,converted,converted regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:36b573b49ee1d286:0,src/IC/BMP.H,24,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-018:d3c29129723e0521:0,src/IC/BMP.H,87,GPU-018,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:f9cdee6664a59a4b:0,src/IC/BMP.H,87,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:c2bb58124731e918:0,src/IC/BMP.H,24,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-030:aa89307647d1ef23:0,src/IC/BMP.H,87,GPU-030,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:49bf2231ad3b1aa3:0,src/IC/Constant.H,82,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:49ac1b15b7d61898:0,src/IC/Constant.H,21,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:c6b9e8a5ea03ecce:0,src/IC/Constant.H,21,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:dfea0dda6c1485a0:0,src/IC/Ellipse.H,39,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-007:9cd2229efb2fae5f:0,src/IC/Ellipse.H,28,GPU-007,converted,converted regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:3fa9914c941e6d48:0,src/IC/Ellipse.H,18,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:12c24386320e3d14:0,src/IC/Ellipse.H,70,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:12c24386320e3d14:1,src/IC/Ellipse.H,73,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:722237b06052d90f:0,src/IC/Ellipse.H,145,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:722237b06052d90f:1,src/IC/Ellipse.H,164,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:3a870a9ad9a6f2f1:0,src/IC/Ellipse.H,39,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:305c2a82ddc8ad2b:0,src/IC/Ellipse.H,18,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-030:44b4b4de3c5e4d6b:0,src/IC/Ellipse.H,39,GPU-030,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:3cefc6513497f789:0,src/IC/Ellipsoid.H,51,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:62e53302c6d524a7:0,src/IC/Ellipsoid.H,31,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:dd2073b5d52c2ec6:0,src/IC/Ellipsoid.H,88,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:dd2073b5d52c2ec6:1,src/IC/Ellipsoid.H,101,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:dd2073b5d52c2ec6:2,src/IC/Ellipsoid.H,122,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:c8f2cd6510afcac8:0,src/IC/Ellipsoid.H,51,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:ac280ad746808b61:0,src/IC/Ellipsoid.H,31,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:4b5231ca712b34ae:0,src/IC/Expression.H,50,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:a8c219ae8b168121:0,src/IC/Expression.H,51,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:8592b28c600f5302:0,src/IC/Expression.H,188,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:6f412ce8a8b56612:0,src/IC/Expression.H,53,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:f786da29977520ef:0,src/IC/Expression.H,89,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:8f7d643313794930:0,src/IC/Expression.H,53,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-023:1b7c4c14c4bfd678:0,src/IC/IC.H,44,GPU-023,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-023:1b7c4c14c4bfd678:1,src/IC/IC.H,55,GPU-023,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:ceb0d21a3c5f4032:0,src/IC/Laminate.H,19,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:0529997c4544bcf1:0,src/IC/Laminate.H,55,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:0347f168cda6a53e:0,src/IC/Laminate.H,99,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:0347f168cda6a53e:1,src/IC/Laminate.H,137,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:76a218a1cd169ca7:0,src/IC/Laminate.H,19,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:ceb0ca70e86cae9d:0,src/IC/Notch.H,64,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-007:8a3519f2487685d4:0,src/IC/Notch.H,54,GPU-007,converted,converted regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:799be15a72cbe7ff:0,src/IC/Notch.H,21,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:63e9a0ec8ff5afcc:0,src/IC/Notch.H,382,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:63e9a0ec8ff5afcc:1,src/IC/Notch.H,394,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-019:a978b1de6ec1fbb4:0,src/IC/Notch.H,64,GPU-019,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:54e39317e439c853:0,src/IC/Notch.H,21,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-030:201494cff11cc02d:0,src/IC/Notch.H,64,GPU-030,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:f51ddea64ca949ee:0,src/IC/PNG.H,128,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-007:745aa3e8a5e8dec9:0,src/IC/PNG.H,55,GPU-007,converted,converted regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:15a493f3811a530f:0,src/IC/PNG.H,29,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:c5f33761b459ab30:0,src/IC/PNG.H,29,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:edb51471f1dd7c72:0,src/IC/PSRead.H,179,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b7ee409b7492b68b:0,src/IC/PSRead.H,180,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:2f898e491d7463bd:0,src/IC/PSRead.H,38,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:530879ed5a21aba4:0,src/IC/PSRead.H,26,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:2205e0f1111994c5:0,src/IC/PSRead.H,26,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b550838497135cae:0,src/IC/PerturbedInterface.H,138,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:2a3b1864a6b2d5a1:0,src/IC/PerturbedInterface.H,146,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:ba8573bc35e36d4f:0,src/IC/PerturbedInterface.H,54,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-012:7192fcd4dd2037e7:0,src/IC/PerturbedInterface.H,54,GPU-012,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:1d15120d7e6aa47e:0,src/IC/PerturbedInterface.H,30,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:06ffa174b0b2c134:0,src/IC/PerturbedInterface.H,78,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:06ffa174b0b2c134:1,src/IC/PerturbedInterface.H,87,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-018:cab70c2875a9f801:0,src/IC/PerturbedInterface.H,54,GPU-018,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:31b1daf450d43493:0,src/IC/PerturbedInterface.H,30,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-030:9f015983cfcc1ec5:0,src/IC/PerturbedInterface.H,54,GPU-030,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:b8600f3b531f60e9:0,src/IC/PointList.H,253,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:b93cea8b822d973a:0,src/IC/PointList.H,38,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:810add562e74ac92:0,src/IC/PointList.H,26,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:6de56ae60de09976:0,src/IC/PointList.H,26,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:ea7811d42683c9e8:0,src/IC/PointList.H,270,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-003:00f120a8678ce3d9:0,src/IC/Random.H,37,GPU-003,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:bf0b8136817cec2e:0,src/IC/Random.H,30,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:0ffde8441766c250:0,src/IC/Random.H,30,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-004:3edf5e8f1e4e9e98:0,src/IC/Sphere.H,81,GPU-004,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-013:7bde55d6530edc77:0,src/IC/Sphere.H,24,GPU-013,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-022:f57e0c879e183a9b:0,src/IC/Sphere.H,24,GPU-022,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:4117abba79622819:0,src/IC/StarAftGrain.H,130,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:1d5f28942655387f:0,src/IC/StarAftGrain.H,131,GPU-002,candidate,candidate regex
3,hostile-current,13342c7cdf3141d86011fa672ee26c658fb23a7f,GPU-002:f225bf560c580a73:0,src/IC/StarAftGrain.H,132,GPU-002,candidate,candidate regex
