r,n,phi,eta,mu,srr_node,srr_face
0.065625,22,1.0,1.0,113599999.99999997,-3024188.3305877065,-3024198.098058037
0.065875,41,1.0,1.0,113599999.99999999,-2998644.377871943,-3000345.974759292
0.066125,35,1.0,1.0,113599999.99999999,-2992100.2045712913,-2993713.533959978
0.066375,34,1.0,1.0,113600000.0,-2987915.094766429,-2988943.6634560386
0.066625,26,1.0,1.0,113600000.00000001,-2976875.969306351,-2976832.499707043
0.066875,40,1.0,1.0,113599999.99999996,-2972969.8374847807,-2973768.4818846635
0.067125,32,1.0,1.0,113599999.99999997,-2943568.772541723,-2946960.7017187104
0.067375,44,1.0,1.0,113600000.0,-2946266.4508255767,-2946200.9901262377
0.067625,28,1.0,1.0,113600000.0,-2941233.3628149275,-2941533.590426562
0.067875,37,1.0,1.0,113600000.00000003,-2924161.443430432,-2924217.3106067767
0.068125,37,1.0,1.0,113600000.00000001,-2927496.189851216,-2927870.587382484
0.068375,30,1.0,1.0,113599999.99999996,-2918194.8790606223,-2918192.301758727
0.068625,46,1.0,1.0,113600000.00000007,-2892658.499465332,-2894288.4856174034
0.068875,45,1.0,1.0,113600000.0,-2896647.4891475206,-2897042.8761461154
0.069125,31,1.0,1.0,113600000.00000003,-2878310.880312319,-2877378.7069076127
0.069375,44,1.0,1.0,113599999.99999999,-2884214.339118774,-2884341.5815112656
0.069625,31,1.0,1.0,113600000.0,-2870506.653789131,-2870965.8730297084
0.069875,51,1.0,1.0,113600000.00000003,-2856312.295714315,-2859681.1744604413
0.070125,41,1.0,1.0,113599999.99999997,-2847440.6704191132,-2847344.2077170047
0.07037500000000001,39,1.0,1.0,113599999.99999997,-2845931.8332380312,-2846078.9309356376
0.07062500000000001,49,1.0,1.0,113599999.99999997,-2841543.8858924382,-2841952.1928579113
0.07087500000000001,43,1.0,1.0,113600000.00000001,-2825177.593604385,-2825788.944777814
0.07112500000000001,31,1.0,1.0,113599999.99999996,-2833692.458774075,-2833927.2198238
0.07137500000000001,58,1.0,1.0,113599999.99999999,-2800225.440464741,-2810043.697179114
0.07162500000000001,49,1.0,1.0,113599999.99999997,-2805463.5788597325,-2809462.5061258757
0.07187500000000001,53,1.0,1.0,113599999.99999999,-2797775.1323260376,-2801013.458852342
0.072125,49,1.0,1.0,113599999.99999997,-2786646.897038215,-2786451.145787138
