r,n,phi,eta,mu,srr_node,srr_face
0.037375,129,1.0,9.999999999999999e-05,511309.9999999998,85965.40441189508,85973.83844403694
0.037625,130,1.0,9.999999999999998e-05,511309.9999999999,85463.88163109156,85473.02940844107
0.037875,115,1.0,9.999999999999998e-05,511309.9999999997,85047.80872960169,85047.8087296017
0.038125,136,1.0,9.999999999999999e-05,511309.99999999994,84547.89295323336,84551.2531178386
0.038375,135,1.0,9.999999999999996e-05,511309.9999999998,84057.8483177456,84062.21458593031
0.038625,120,1.0,9.999999999999998e-05,511309.9999999998,83618.58401678849,83625.40178615559
0.038875,127,1.0,9.999999999999999e-05,511309.9999999996,83224.95722541996,83224.95722541997
0.039125,141,1.0,9.999999999999996e-05,511309.99999999977,82757.89253645424,82759.12535904632
0.039375,132,1.0,9.999999999999996e-05,511309.9999999998,82319.9595770971,82322.76758858046
0.039625,131,1.0,9.999999999999998e-05,511309.99999999994,81912.55989671142,81917.18931921612
0.039875,134,1.0,9.999999999999996e-05,511309.99999999977,81511.79716152631,81511.79716152631
0.040125,141,1.0,9.999999999999996e-05,511309.99999999977,81092.18006028305,81092.01639487098
0.040375,136,1.0,9.999999999999999e-05,511309.99999999994,80687.17421214713,80688.35571890406
0.040625,125,1.0,9.999999999999999e-05,511309.99999999965,80329.31978359244,80329.31978359242
0.040875,148,1.0,9.999999999999996e-05,511309.9999999998,79943.81712026187,79941.27547589026
0.041125,135,1.0,9.999999999999996e-05,511309.9999999998,79561.51679832111,79559.88449760868
0.041375,138,1.0,9.999999999999996e-05,511309.99999999977,79214.87405508249,79214.60188488745
0.041625,145,1.0,9.999999999999999e-05,511310.0,78831.33938758542,78831.33938758542
0.041875,142,1.0,9.999999999999995e-05,511309.99999999965,78484.16225869807,78479.3111143326
0.042125,143,1.0,9.999999999999996e-05,511309.9999999997,78136.89399618913,78132.49080905641
0.042375,142,1.0,9.999999999999995e-05,511309.99999999965,77784.37762944735,77779.68860227984
0.042625,137,1.0,9.999999999999998e-05,511309.9999999999,77511.04215090706,77511.04215090706
0.042875,146,1.0,9.999999999999998e-05,511309.9999999998,77137.63719954331,77171.64876818469
0.043125000000000004,151,1.0,0.0003747973935212206,542389.9128831265,75463.26669341922,75535.58665510429
0.043375000000000004,128,1.0,0.0018781972680012487,712425.8348431478,69282.71918479611,69267.73430888118
0.043625000000000004,157,1.0,0.005726710538586259,1147692.9691728225,52882.14137732259,52766.88690550352
0.043875000000000004,152,1.0,0.01381675449538129,2062676.4967512595,19050.43890151166,18831.564815231097
0.044125,145,1.0,0.026931164312730727,3545971.302632568,-35282.8147742423,-34918.87799000412
0.044375,148,1.0,0.04571971638318169,5671397.6182898395,-114886.76884267267,-113213.61515017836
0.044625,149,1.0,0.06946228688579242,8357929.244387812,-217196.51898981148,-212205.22650628714
0.044875,152,1.0,0.09468717777592364,11212932.954333838,-328581.75526854204,-315651.6518744502
0.045125,153,1.0,0.12045610331009345,14130008.88074063,-443482.51664826245,-418766.32304488774
0.045375,142,1.0,0.1472162999983522,17159464.499569982,-563592.6637081016,-523224.09436691354
0.045625,167,1.0,0.18387353449006963,21309249.532595698,-727009.0113618715,-660324.06446992
0.045875,154,1.0,0.23584862923012165,27192464.40464852,-957192.1357343516,-845196.5299406197
0.046125,143,1.0,0.2987705637078278,34313611.80077318,-1232754.8928537804,-1060484.8383243454
0.046375,164,1.0,0.3785454942127269,43340340.41942492,-1578978.323567475,-1338297.2841326394
0.046625,153,1.0,0.4763006913800832,54399155.27459959,-1994857.5721412268,-1698471.503857334
0.046875,159,1.0,0.5770366031043631,65792432.83936571,-2417909.473788959,-2116345.2131786263
0.047125,156,1.0,0.6742430222481874,76784073.46636827,-2817905.1735142353,-2591241.002402953
0.047375,165,1.0,0.7626111183443803,86774341.04656257,-3181121.981787963,-3086205.235559334
0.047625,160,1.0,0.8373569722699362,95223126.11486232,-3479089.961971127,-3537692.4441953213
0.047875,163,1.0,0.8947651209336691,101711286.9147703,-3701066.599962127,-3883592.0173463225
0.048125,154,1.0,0.9354169484154096,106305121.93448165,-3854777.7851201487,-4101722.6108127395
0.048375,171,1.0,0.965579982206173,109713038.85084829,-3958147.2910253922,-4212653.890976648
0.048625,170,1.0,0.9845864506904215,111859642.3276115,-4011182.212290397,-4222649.362001998
0.048875,159,1.0,0.9929391864736614,112802455.85554133,-4020166.4966957076,-4169425.5415278655
0.049125,164,1.0,0.9955480827535579,113096714.30018295,-4012850.9522392987,-4101484.4750431483
0.049375,161,1.0,0.9960549958786831,113153839.96101932,-3989823.3608986475,-4037478.148394963
0.049625,172,1.0,0.9960784205320101,113156469.36217034,-3967979.807457618,-3990091.0850695265
0.049875,159,1.0,0.9960784313725486,113156470.58823524,-3947341.5915436996,-3957116.838354362
0.050125,168,1.0,0.9963691229170492,113189355.05906972,-3926322.649245851,-3931204.825054529
0.050375,183,1.0,0.9966992960509783,113226700.62948,-3905835.0285147694,-3909772.36750899
0.050625,168,1.0,0.9970423076172396,113265496.11186975,-3885262.095671987,-3889596.6328356317
0.050875000000000004,156,1.0,0.9973633289204398,113301805.17106159,-3867169.4665581645,-3871238.6854684176
0.051125000000000004,173,1.0,0.9978916021898082,113361554.83472888,-3849967.350983963,-3853619.796962268
0.051375000000000004,162,1.0,0.9986449286548349,113446762.40261559,-3832749.044083442,-3836922.955924556
0.051625000000000004,156,1.0,0.9991841804978675,113507753.5452573,-3815495.0628962005,-3818811.1712315744
0.051875000000000004,156,1.0,0.9996490670180062,113560327.49504542,-3796417.9057374983,-3799023.845455076
0.052125,157,1.0,0.9999268109263779,113591730.21983233,-3777898.110357853,-3780862.3448469057
0.052375,141,1.0,0.9999694815645134,113596552.52030428,-3756227.8758994797,-3759298.157256574
0.052625,111,1.0,0.9999956320174375,113599506.98608433,-3737481.1547077126,-3739438.865540694
0.052875,115,1.0,0.9999984926581588,113599829.88645454,-3720887.6065478153,-3722051.4713720465
0.053125,110,1.0,0.9999996579240454,113599961.42037523,-3702507.3407132663,-3703497.035102046
0.053375,93,1.0,0.9999999535032574,113599994.76088436,-3682878.0298430757,-3683479.034970056
0.053625,95,1.0,0.9999999939447242,113599999.3179511,-3665001.9031263837,-3665232.1578961825
0.053875,85,1.0,0.9999999989997874,113599999.88738789,-3646739.412582063,-3646907.8505909066
