r,sig_rr,sig_tt,sig_rt_abs,mu,eta,level,n,ana_sig_r,ana_sig_th
0.085353,-2621480.9903556295,-1096105.2198868112,92568.3494390152,26000000000.0,1.0,2,133,-2750206.458397638,-1058184.485791084
0.08617766666666667,-2606695.2105544577,-1113570.6756545154,113642.78476509168,26000000000.0,1.0,2,55,-2734092.3242456303,-1074298.619943092
0.08700233333333333,-2586808.9405428646,-1168394.4009535753,110339.59651833052,26000000000.0,1.0,2,16,-2718434.236586415,-1089956.707602307
0.087827,-2554642.3391676955,-1081341.277741604,87472.84657018662,26000000000.0,1.0,1,205,-2703215.1476071,-1105175.7965816222
0.08865166666666667,-2564662.660896886,-1059430.6659308735,109975.08921325975,26000000000.0,1.0,1,162,-2688418.7987090675,-1119972.145479655
0.08947633333333334,-2553738.3518689913,-1055475.7282547683,114369.55740119527,26000000000.0,1.0,1,140,-2674029.6770673115,-1134361.267121411
0.090301,-2541584.6121370327,-1047400.945119721,122711.10924901297,26000000000.0,1.0,1,106,-2660032.9749540086,-1148357.9692347138
0.09112566666666667,-2535991.531303445,-1026195.9750337852,131325.81370571916,26000000000.0,1.0,1,87,-2646414.5516271205,-1161976.3925616015
0.09195033333333334,-2524812.070741865,-1023915.6757780422,130636.89805702934,26000000000.0,1.0,1,74,-2633160.897600816,-1175230.046587906
0.092775,-2520777.0045891623,-1011173.0277624177,146268.15376689675,26000000000.0,1.0,1,68,-2620259.1011291035,-1188131.843059619
0.09359966666666666,-2516130.5485473135,-1002049.4073123045,161986.29953996383,26000000000.0,1.0,1,58,-2607696.81674737,-1200694.1274413522
0.09442433333333333,-2514968.1600955655,-990667.11234265,167502.47340178723,26000000000.0,1.0,1,55,-2595462.235728681,-1212928.7084600413
0.095249,-2504911.047978301,-988625.6862672133,185456.3742353471,26000000000.0,1.0,1,52,-2583544.0583227864,-1224846.8858659358
0.09607366666666667,-2493189.2357325233,-986092.3698574356,202221.21139990597,26000000000.0,1.0,1,42,-2571931.467655957,-1236459.4765327654
0.09689833333333334,-2488125.005758593,-979012.9085425508,207194.91133020513,26000000000.0,1.0,1,44,-2560614.1051790523,-1247776.83900967
0.097723,-2478292.2247984824,-972719.7423534018,221407.30056122033,26000000000.0,1.0,1,39,-2549582.047559747,-1258808.896628976
0.09854766666666667,-2457043.752292602,-956638.2719873957,241261.33293177534,26000000000.0,1.0,1,99,-2538825.7849226384,-1269565.159266084
