r,sig_rr,sig_tt,sig_rt_abs,mu,eta,level,n,ana_sig_r,ana_sig_th
0.023503000000000003,-3986205.436800095,-3987012.724931721,1353.6990271825093,113599999.99633272,0.9999999982537362,2,237,-3907267.1750177247,-3907519.8879144443
0.024327666666666668,-3986050.345026903,-3988862.64911358,1319.34500867819,113599999.64600801,0.9999998125774618,2,274,-3907302.660605268,-3909596.784030363
0.025152333333333332,-3985084.7263629166,-4001320.989002468,1454.5008765701357,113599970.60290258,0.9999913879582178,2,275,-3907574.8939309344,-3924490.689725212
0.025977,-3983745.280973842,-4055021.3774142116,1945.616884300466,113598381.610977,0.9997326221257518,2,302,-3909021.1235814774,-3991356.0430063168
0.026801666666666668,-3962618.1387686157,-4212326.341149783,3823.32275963972,113554994.04311633,0.9970492375167392,2,316,-3914162.88281655,-4179141.054753972
0.051541666666666666,-4072137.0947864074,8407.257131138733,32231.908751866104,113406603.56544226,0.9929264842379456,2,589,-4343665.140169791,182133.1071825969
0.052366333333333334,-4068583.7861676277,215267.18375807727,15080.706730417263,113591871.27968596,0.9982743474612358,2,607,-4269380.144584712,473696.22992611554
0.053191,-4009026.48949813,241964.04640093457,11435.349054634466,113599724.78880273,0.9998657328025004,2,582,-4195389.65032295,515931.34793834726
0.05401566666666667,-3946811.1847021594,210203.51428764279,9909.291458331718,113599996.13000543,0.9999973762358805,2,545,-4123661.2716105343,482479.6972025303
0.05484033333333334,-3885630.421627949,155274.21043756374,8828.282402964083,113599999.96096264,0.9999999671693576,2,518,-4054848.5067674136,421028.4251203752
0.055665,-3825545.5064144293,103504.8756885647,9144.411635012118,113599999.999373,0.9999999997510648,2,395,-3989020.2677669944,356223.7299103833
0.05648966666666667,-3769061.849723905,47922.00226592438,8191.106646422262,113600000.0,0.9999999999976381,2,338,-3926048.1333618364,293376.2246565173
0.057314333333333335,-3714950.595829672,-5381.845335396072,6566.63495162448,113600000.0,1.0,2,300,-3865773.642892292,233111.27313028413
0.058139,-3662869.062404136,-57561.5232306721,5375.01759347268,113600000.0,1.0,2,256,-3808045.6521636173,175383.79497987952
0.058963666666666664,-3612345.0328396647,-109594.60220684292,4289.452308742904,113600000.0,1.0,2,240,-3752723.08242744,120061.24815012836
0.05978833333333333,-3564097.295623908,-157535.8346242242,3797.2319200764514,113600000.0,1.0,2,217,-3699673.8235371127,67011.98995623177
0.060613,-3517664.20969802,-205162.32008045443,3324.0030348076402,113600000.0,1.0,2,200,-3648774.764378405,16112.930815716474
0.06143766666666667,-3473433.7654368137,-249304.94177408936,3168.632615023397,113600000.0,1.0,2,187,-3599912.654617689,-32749.178944713974
0.062262333333333336,-3430841.100075219,-292291.67637446494,3064.714308298816,113600000.0,1.0,2,168,-3552979.56459006,-79682.26897234305
0.063087,-3387798.57716761,-335531.1408826737,2825.365791257326,113600000.0,1.0,2,166,-3507871.753195948,-124790.08036645483
0.06391166666666667,-3347912.6037726873,-375389.1474159397,2444.1944602890976,113600000.0,1.0,2,139,-3464502.5378994285,-168159.29566297482
0.06473633333333334,-3307813.444374836,-414669.36363763653,2182.3303087746917,113600000.0,1.0,2,132,-3422777.3251094203,-209884.50845298287
0.06556100000000001,-3271661.984295482,-451058.52888958296,1742.8509260835322,113600000.0,1.0,2,119,-3382618.4863146725,-250043.34724773062
0.06638566666666666,-3235552.022421716,-486376.28323008533,2027.7891601924778,113600000.0,1.0,2,97,-3343945.946558584,-288715.8870038187
0.06721033333333333,-3197778.3881352567,-521280.3193962259,3012.3414400481597,113600000.0,1.0,2,101,-3306688.289501128,-325973.54406127456
0.068035,-3163813.5274070743,-554608.4702808338,4163.657886994883,113600000.0,1.0,2,72,-3270777.7600166094,-361884.0735457936
0.06885966666666667,-3124851.3189213723,-585893.4318608252,6355.156995350222,113600000.0,1.0,2,69,-3236148.4342623223,-396513.3993000805
0.06968433333333333,-3095588.7361378483,-615603.8373811626,8174.967975886373,113600000.0,1.0,2,55,-3202743.0390476948,-429918.79451470805
0.070509,-3049314.4720485727,-644973.631681635,10728.77813970511,113600000.0,1.0,2,41,-3170500.856235134,-462160.97732726927
0.07133366666666667,-3007121.9258193444,-669203.2732425269,17384.8593094573,113600000.0,1.0,2,33,-3139372.574747504,-493289.2588148987
0.07215833333333334,-2944441.5697455727,-691435.0165699461,22746.717398790726,113600000.0,1.0,2,18,-3109303.8689321443,-523357.96463025856
0.072983,-2901888.183137858,-710388.6728201293,28445.255009524833,113600000.0,1.0,2,27,-3080249.5651986343,-552412.2683637685
0.07380766666666667,-2856064.1468834574,-720675.0629379171,33469.52701373167,113600000.0,1.0,2,18,-3052163.2933471133,-580498.5402152898
0.07463233333333333,-2776052.0487537314,-704930.862188809,42357.801912702744,113600000.0,1.0,2,24,-3025002.745270392,-607659.088292011
0.075457,-2309077.641298959,-805425.2716478037,65141.13108007663,146909705.88235426,1.0,2,21,-2998728.40133085,-633933.432231553
0.07628166666666666,-2976235.019309445,-1301939.029508519,91453.42296287636,1634346691.1764684,1.0,2,18,-2973300.544627927,-659361.2889344763
0.07710633333333333,-2697068.9638971407,-1092964.0861362265,34058.94976754649,3341469117.6470575,1.0,2,27,-2948685.566271542,-683976.2672908611
0.077931,-2679806.5958626447,-1115192.9212269397,21319.24044465646,5790723860.294117,1.0,2,18,-2924846.5069322167,-707815.3266301865
0.07875566666666667,-2663691.3049517777,-1083300.8242841284,19832.410710743716,8886742058.823534,1.0,2,25,-2901753.6512648836,-730908.1822975194
0.07958033333333334,-2678873.5449123494,-1064284.6183891115,34768.179151870485,11685005193.014706,1.0,2,20,-2879374.101861964,-753287.7317004388
0.080405,-2665956.536378661,-1048844.2977020494,31432.065915666913,14957435955.882353,1.0,2,18,-2857680.0524758543,-774981.7810865485
0.08122966666666667,-2663994.9569108766,-1045000.4941894279,27131.0888493306,17873621397.058823,1.0,2,27,-2837780.687074369,-969945.8168294958
0.08205433333333334,-2658001.3970456985,-1053601.9622584519,21628.425455795077,20423201801.47059,1.0,2,18,-2819102.802944051,-988623.7009598138
0.08287900000000001,-2761562.360015269,-1092476.537281638,47481.42174660637,21295989208.409927,1.0,1,224,-2800979.688708106,-1006746.8151957588
0.08370366666666668,-2739166.1591096497,-1091761.9193016689,54584.81121416537,23028948962.54595,1.0,1,224,-2783389.589607497,-1024336.9142963676
0.08452833333333333,-2721319.4072195543,-1085574.7459486518,63022.66973708278,24225068529.411766,1.0,1,213,-2766311.8068857845,-1041414.6970180804
0.085353,-2698955.664385525,-1103166.4957456607,71902.70354691424,24975670780.101105,1.0,1,216,-2749726.636869488,-1057999.8670343768
0.08617766666666667,-2685241.286403129,-1102158.567288377,83142.35127966397,25462286176.47059,1.0,1,196,-2733615.314109494,-1074111.1897943711
0.08700233333333333,-2669773.6847071666,-1115403.8762105475,90837.57081587633,25695454117.64706,1.0,1,189,-2717959.95827702,-1089766.5456268443
0.087827,-2661526.897461373,-1127838.8244504924,95651.77155824895,25829293953.35478,1.0,1,157,-2702743.5245334636,-1104982.9793704012
0.08865166666666667,-2663106.165604746,-1089728.8292312582,120887.38847247454,25898484705.882355,1.0,1,121,-2687949.757116802,-1119776.7467870626
0.08947633333333334,-2655224.1921920995,-1083384.6775979248,121108.33082480685,26000000000.0,1.0,1,106,-2673563.145908513,-1134163.3579953515
0.090301,-2649685.352459802,-1071688.0713065965,124072.20976520641,26000000000.0,1.0,1,88,-2659568.8857642403,-1148157.6181396244
0.09112566666666667,-2664892.2824113113,-1040592.2811034626,129041.92875005554,26000000000.0,1.0,1,72,-2645952.838409045,-1161773.6654948203
0.09195033333333334,-2655285.442505189,-1041614.228212704,125955.98583238079,26000000000.0,1.0,1,63,-2632701.4967140593,-1175025.0071898056
0.092775,-2661733.3786978046,-1023151.8560614489,138860.59283757213,26000000000.0,1.0,1,55,-2619801.951185973,-1187924.552717892
0.09359966666666666,-2667632.0803087284,-1010714.5329231203,152365.638455384,26000000000.0,1.0,1,45,-2607241.858514055,-1200484.6453898102
0.09442433333333333,-2668276.6568730003,-1002510.3908843054,156207.64406517363,26000000000.0,1.0,1,43,-2595009.4120316086,-1212717.0918722562
0.095249,-2659498.0388880363,-1000283.5730960027,175561.4078677676,26000000000.0,1.0,1,40,-2583093.3139598225,-1224633.189944042
0.09607366666666667,-2654949.1205814793,-994925.2060456477,187738.64445208234,26000000000.0,1.0,1,30,-2571482.749312161,-1236243.7545917039
0.09689833333333334,-2650332.482502289,-989946.8601116869,193228.44627288068,26000000000.0,1.0,1,32,-2560167.3613467123,-1247559.1425571523
0.097723,-2646237.044141246,-983099.3331505555,202079.05675587725,26000000000.0,1.0,1,26,-2549137.2284624493,-1258589.2754414156
0.09854766666666667,-2628972.302262679,-969342.4716108468,219447.24619679272,26000000000.0,1.0,1,59,-2538382.8424431346,-1269343.66146073
